"nie_malla_modi_id","sen_slope_pnm05","sen_slope_per_pnm05","p_value_pnm05","tau_pnm05"
1623122,0,0,0.77477,-0.066
1623123,0,0,0.77477,-0.066
1623124,0,0,0.68871,-0.088
1623125,0,0,0.69953,-0.077
1623126,0,0,0.69953,-0.077
1623127,0,0,0.21485,0.121
1623128,0,NA,NA,0
1623129,0,NA,NA,0
1623130,0,0,0.21485,0.121
1623131,0,0,1,0
1623132,0,0,1,-0.011
1623133,0,0,0.53326,-0.11
1623134,0,0,0.93862,0.022
1623135,0,0,0.93862,0.022
1623136,0,0,1,-0.011
1623137,0,0,1,-0.011
1623138,0,0,0.13664,-0.143
1623139,0,NA,NA,0
1623140,0,NA,NA,0
1623141,0,NA,NA,0
1623142,0,NA,NA,0
1625520,0,0,0.39274,-0.165
1625521,0,0,0.68871,-0.088
1625522,0,0,0.77477,-0.066
1625523,0,0,0.77477,-0.066
1625524,0,0,0.68871,-0.088
1625525,0,0,0.60651,-0.11
1625526,0,0,0.77477,-0.066
1625527,0,0,0.69953,-0.077
1625528,0,0,0.60682,-0.099
1625529,0,0,0.21485,0.121
1625530,0,0,0.21485,0.121
1625531,0,NA,NA,0
1625532,0,NA,NA,0
1625533,0,0,0.21485,0.121
1625534,0,0,0.53326,-0.11
1625535,0,0,0.62797,-0.088
1625536,0,0,0.93862,0.022
1625537,0,0,0.93862,0.022
1625538,0,0,0.93862,0.022
1625539,0,0,1,-0.011
1625540,0,NA,NA,0
1625541,0,NA,NA,0
1625542,0,NA,NA,0
1625543,0,NA,NA,0
1625544,0,NA,NA,0
1627925,0,0,0.60651,-0.11
1627926,0,0,0.60651,-0.11
1627927,0,0,0.60651,-0.11
1627928,0,0,0.68871,-0.088
1627929,0,0,0.69953,-0.077
1627930,0,0,0.69953,-0.077
1627931,0,0,1,-0.011
1627932,0,NA,NA,0
1627933,0,0,0.21485,0.121
1627934,0,0,0.21485,0.121
1627935,0,0,0.62797,-0.088
1627936,0,0,0.79694,-0.055
1627937,0,0,0.79694,-0.055
1627938,0,0,0.62797,-0.088
1627939,0,0,1,-0.011
1627940,0,0,1,-0.011
1627941,0,0,0.13664,-0.143
1627942,0,NA,NA,0
1627943,0,NA,NA,0
1627944,0,NA,NA,0
1627945,0,NA,NA,0
1627946,0,NA,NA,0
1627947,0,NA,NA,0
1627948,0,NA,NA,0
1630328,0,0,0.82224,-0.055
1630329,0,0,0.73612,-0.077
1630330,0,0,0.68871,-0.088
1630331,0,0,0.69953,-0.077
1630332,0,0,0.69953,-0.077
1630333,0,0,0.69953,-0.077
1630334,0,0,1,-0.011
1630335,0,0,0.30337,-0.187
1630336,0,0,1,-0.011
1630337,0,0,0.39274,-0.165
1630338,0,0,0.69953,-0.077
1630339,0,0,0.36781,-0.165
1630340,0,0,0.36781,-0.165
1630341,0,NA,NA,0
1630342,0,NA,NA,0
1630343,0,NA,NA,0
1630344,0,NA,NA,0
1630345,0,NA,NA,0
1630346,0,0,0.13664,-0.143
1630347,0,NA,NA,0
1630348,0,NA,NA,0
1630349,0,NA,NA,0
1632730,-0.05,-0.4,0.65722,-0.099
1632731,0,0,0.68871,-0.088
1632732,0,0,0.68871,-0.088
1632733,0,0,0.90282,0.033
1632734,0,0,0.69953,-0.077
1632735,0,0,0.50109,-0.132
1632736,0,0,0.42656,-0.154
1632737,0,0,0.54155,-0.121
1632738,0,0,0.39274,-0.165
1632739,0,0,0.46383,-0.143
1632740,0,0,0.46383,-0.143
1632741,0,0,0.36781,-0.165
1632742,0,0,0.397,-0.132
1632743,0,0,1,-0.011
1632744,0,0,0.85573,-0.033
1632745,0,0,0.85573,-0.033
1632746,0,0,0.13664,-0.143
1632747,0,0,0.13664,-0.143
1632748,0,0,0.13664,-0.143
1632749,0,NA,NA,0
1632750,0,NA,NA,0
1632754,0,NA,NA,0
1632755,0,NA,NA,0
1632756,0,NA,NA,0
1632775,0,NA,NA,0
1635130,0,0,0.60651,-0.11
1635131,0,0,0.82224,-0.055
1635132,-0.083,-0.63,0.65722,-0.099
1635133,0,0,0.82224,-0.055
1635134,0,0,0.68871,-0.088
1635135,0,0,0.68871,-0.088
1635136,0,0,0.77477,-0.066
1635137,0,0,0.46383,-0.143
1635138,0,0,0.39274,-0.165
1635139,0,0,0.7688,-0.066
1635140,0,0,0.95436,-0.022
1635141,0,0,0.86368,-0.044
1635142,0,0,0.39274,-0.165
1635143,0,0,0.36781,-0.165
1635144,0,0,0.36781,-0.165
1635145,0,0,0.36781,-0.165
1635146,0,0,0.36781,-0.165
1635147,0,0,0.397,-0.132
1635148,0,0,0.397,-0.132
1635149,0,0,0.85573,-0.033
1635150,0,0,0.13664,-0.143
1635151,0,0,0.13664,-0.143
1635152,0,NA,NA,0
1635154,0,NA,NA,0
1635155,0,NA,NA,0
1635156,0,NA,NA,0
1635157,0,NA,NA,0
1635158,0,NA,NA,0
1635169,0,NA,NA,0
1635170,0,NA,NA,0
1635174,0,NA,NA,0
1635175,0,NA,NA,0
1635176,0,NA,NA,0
1635177,0,NA,NA,0
1635178,0,NA,NA,0
1635180,0,NA,NA,0
1635181,0,NA,NA,0
1635184,0,NA,NA,0
1635185,0,NA,NA,0
1635208,0,NA,NA,0
1635209,0,NA,NA,0
1635210,0,NA,NA,0
1635211,0,NA,NA,0
1635212,0,NA,NA,0
1635213,0,NA,NA,0
1637531,0,0,0.60651,-0.11
1637532,0,0,0.68871,-0.088
1637533,0,0,0.73612,-0.077
1637534,0,0,0.73612,-0.077
1637535,0,0,0.91056,-0.033
1637536,0,0,0.82224,-0.055
1637537,0,0,0.60651,-0.11
1637538,0,0,0.86368,-0.044
1637539,0,0,0.86,-0.044
1637540,0,0,0.86,-0.044
1637541,0,0,0.86368,-0.044
1637542,0,0,0.60651,-0.11
1637543,0,0,0.52901,-0.132
1637544,0,0,0.86368,-0.044
1637545,0,0,0.46383,-0.143
1637546,0,0,0.46383,-0.143
1637547,0,0,0.39274,-0.165
1637548,0,0,0.36781,-0.165
1637549,0,0,0.36781,-0.165
1637550,0,0,0.397,-0.132
1637551,0,0,0.13664,-0.143
1637552,0,0,0.13664,-0.143
1637553,0,0,0.13664,-0.143
1637554,0,NA,NA,0
1637555,0,NA,NA,0
1637556,0,NA,NA,0
1637557,0,NA,NA,0
1637558,0,NA,NA,0
1637559,0,NA,NA,0
1637560,0,NA,NA,0
1637566,0,NA,NA,0
1637567,0,NA,NA,0
1637571,0,NA,NA,0
1637576,0,NA,NA,0
1637577,0,NA,NA,0
1637578,0,NA,NA,0
1637579,0,NA,NA,0
1637580,0,NA,NA,0
1637584,0,NA,NA,0
1637585,0,NA,NA,0
1637586,0,NA,NA,0
1637587,0,NA,NA,0
1637594,0,NA,NA,0
1637607,0,NA,NA,0
1637608,0,NA,NA,0
1637609,0,NA,NA,0
1637610,0,NA,NA,0
1637611,0,NA,NA,0
1637612,0,NA,NA,0
1637613,0,NA,NA,0
1637614,0,NA,NA,0
1637615,0,NA,NA,0
1637616,0,NA,NA,0
1637617,0,NA,NA,0
1637618,0,NA,NA,0
1639929,0,0,0.13664,-0.143
1639930,0,0,0.83548,0.044
1639933,0,0,0.46383,-0.143
1639934,0,0,1,0.011
1639935,0,0,1,0
1639936,0,0,0.68871,-0.088
1639937,0,0,0.6532,-0.099
1639938,0,0,0.82224,-0.055
1639939,0,0,0.6532,-0.099
1639940,0,0,0.68871,-0.088
1639941,0,0,0.68871,-0.088
1639942,0,0,0.68871,-0.088
1639943,0,0,0.60651,-0.11
1639944,0,0,0.82224,-0.055
1639945,-0.016,-0.25,0.57435,-0.121
1639946,0,0,0.60651,-0.11
1639947,0,0,0.60651,-0.11
1639948,0,0,0.60651,-0.11
1639949,0,0,0.44471,-0.154
1639950,0,0,0.36781,-0.165
1639951,0,0,0.36781,-0.165
1639952,0,0,1,-0.011
1639953,0,0,0.13664,-0.143
1639954,0,NA,NA,0
1639955,0,NA,NA,0
1639956,0,NA,NA,0
1639957,0,NA,NA,0
1639958,0,NA,NA,0
1639959,0,0,0.13664,-0.143
1639960,0,0,0.13664,-0.143
1639961,0,NA,NA,0
1639964,0,NA,NA,0
1639966,0,NA,NA,0
1639967,0,NA,NA,0
1639968,0,NA,NA,0
1639969,0,NA,NA,0
1639972,0,NA,NA,0
1639973,0,NA,NA,0
1639978,0,NA,NA,0
1639979,0,NA,NA,0
1639980,0,NA,NA,0
1639981,0,NA,NA,0
1639982,0,NA,NA,0
1639985,0,NA,NA,0
1639986,0,NA,NA,0
1639987,0,NA,NA,0
1639988,0,NA,NA,0
1639991,0,NA,NA,0
1639992,0,NA,NA,0
1639993,0,NA,NA,0
1639994,0,NA,NA,0
1639995,0,NA,NA,0
1640007,0,NA,NA,0
1640008,0,NA,NA,0
1640009,0,NA,NA,0
1640010,0,NA,NA,0
1640011,0,NA,NA,0
1640012,0,NA,NA,0
1640013,0,NA,NA,0
1640014,0,NA,NA,0
1640015,0,NA,NA,0
1640016,0,NA,NA,0
1640017,0,NA,NA,0
1640018,0,NA,NA,0
1640019,0,NA,NA,0
1640020,0,NA,NA,0
1640021,0,NA,NA,0
1640022,0,NA,NA,0
1640023,0,NA,NA,0
1642331,0,0,0.72924,0.066
1642332,0,0,0.59673,-0.11
1642333,0,0,0.35893,-0.176
1642334,0,0,1,-0.011
1642335,0,0,0.81732,0.044
1642336,0,0,0.69953,-0.077
1642337,0,0,0.60682,-0.099
1642338,0,0,0.86,-0.044
1642339,0,0,0.60651,-0.11
1642340,0,0,0.82224,-0.055
1642341,-0.08,-0.59,0.54483,-0.132
1642342,0,0,0.82224,-0.055
1642343,0,0,0.82224,-0.055
1642344,0,0,0.73612,-0.077
1642345,0,0,0.82224,-0.055
1642346,-0.082,-0.68,0.5791,-0.121
1642347,-0.1,-0.97,0.34937,-0.198
1642348,0,0,0.6532,-0.099
1642349,0,0,0.68871,-0.088
1642350,0,0,0.86368,-0.044
1642351,0,0,0.39274,-0.165
1642352,0,0,0.36781,-0.165
1642353,0,0,1,-0.011
1642354,0,0,0.13664,-0.143
1642355,0,0,0.13664,-0.143
1642356,0,NA,NA,0
1642357,0,NA,NA,0
1642358,0,NA,NA,0
1642359,0,NA,NA,0
1642360,0,0,0.13664,-0.143
1642361,0,0,0.13664,-0.143
1642362,0,0,0.13664,-0.143
1642363,0,NA,NA,0
1642364,0,NA,NA,0
1642365,0,NA,NA,0
1642366,0,NA,NA,0
1642367,0,NA,NA,0
1642368,0,NA,NA,0
1642369,0,NA,NA,0
1642370,0,NA,NA,0
1642371,0,NA,NA,0
1642372,0,0,0.02912,-0.275
1642374,0,NA,NA,0
1642375,0,NA,NA,0
1642377,0,NA,NA,0
1642381,0,NA,NA,0
1642382,0,NA,NA,0
1642383,0,NA,NA,0
1642384,0,NA,NA,0
1642385,0,NA,NA,0
1642387,0,NA,NA,0
1642388,0,NA,NA,0
1642389,0,NA,NA,0
1642390,0,NA,NA,0
1642392,0,NA,NA,0
1642393,0,NA,NA,0
1642394,0,NA,NA,0
1642395,0,NA,NA,0
1642396,0,NA,NA,0
1642406,0,NA,NA,0
1642407,0,NA,NA,0
1642408,0,NA,NA,0
1642409,0,NA,NA,0
1642410,0,NA,NA,0
1642411,0,NA,NA,0
1642412,0,NA,NA,0
1642413,0,NA,NA,0
1642414,0,NA,NA,0
1642415,0,NA,NA,0
1642416,0,NA,NA,0
1642417,0,NA,NA,0
1642418,0,NA,NA,0
1642419,0,NA,NA,0
1642420,0,NA,NA,0
1642421,0,NA,NA,0
1642422,0,NA,NA,0
1642423,0,NA,NA,0
1642424,0,NA,NA,0
1642425,0,NA,NA,0
1642426,0,NA,NA,0
1642427,0,NA,NA,0
1642428,0,NA,NA,0
1644734,0,0,0.68871,-0.088
1644735,0,0,0.86368,-0.044
1644736,0,0,0.68069,-0.088
1644737,0,0,0.46383,-0.143
1644738,0,0,1,0.011
1644739,0,0,0.86368,-0.044
1644740,0,0,0.68871,-0.088
1644741,0,0,0.52901,-0.132
1644742,0,0,0.60651,-0.11
1644743,0,0,0.82224,-0.055
1644744,0,0,0.73612,-0.077
1644745,-0.182,-1.16,0.40896,-0.176
1644746,-0.16,-1.06,0.47422,-0.154
1644747,-0.188,-1.21,0.40896,-0.176
1644748,-0.172,-1.06,0.47422,-0.154
1644749,-0.255,-1.77,0.2956,-0.22
1644750,-0.035,-0.34,0.57435,-0.121
1644751,0,0,0.52901,-0.132
1644752,0,0,0.95312,-0.022
1644753,0,0,0.39274,-0.165
1644754,0,0,0.36781,-0.165
1644755,0,0,0.18841,-0.22
1644756,0,0,0.85573,-0.033
1644757,0,NA,NA,0
1644758,0,NA,NA,0
1644759,0,NA,NA,0
1644760,0,NA,NA,0
1644761,0,NA,NA,0
1644762,0,0,0.13664,-0.143
1644763,0,0,0.13664,-0.143
1644764,0,0,0.13664,-0.143
1644765,0,NA,NA,0
1644766,0,0,0.13664,-0.143
1644767,0,0,0.13664,-0.143
1644768,0,NA,NA,0
1644769,0,NA,NA,0
1644770,0,NA,NA,0
1644771,0,NA,NA,0
1644772,0,0,0.02912,-0.275
1644773,0,0,0.72924,-0.066
1644774,0,0,0.02912,-0.275
1644775,0,NA,NA,0
1644776,0,NA,NA,0
1644779,0,NA,NA,0
1644782,0,NA,NA,0
1644783,0,NA,NA,0
1644784,0,0,0.70024,0.066
1644785,0,0,0.1458,0.187
1644786,0,NA,NA,0
1644787,0,NA,NA,0
1644789,0,NA,NA,0
1644790,0,0,0.1458,0.187
1644791,0,NA,NA,0
1644792,0,NA,NA,0
1644793,0,NA,NA,0
1644794,0,NA,NA,0
1644795,0,NA,NA,0
1644796,0,NA,NA,0
1644797,0,NA,NA,0
1644798,0,NA,NA,0
1644803,0,NA,NA,0
1644809,0,NA,NA,0
1644810,0,NA,NA,0
1644811,0,NA,NA,0
1644812,0,NA,NA,0
1644813,0,NA,NA,0
1644814,0,NA,NA,0
1644815,0,NA,NA,0
1644816,0,NA,NA,0
1644817,0,NA,NA,0
1644818,0,NA,NA,0
1644819,0,NA,NA,0
1644820,0,NA,NA,0
1644821,0,NA,NA,0
1644822,0,NA,NA,0
1644823,0,NA,NA,0
1644824,0,NA,NA,0
1644825,0,NA,NA,0
1644826,0,NA,NA,0
1644827,0,NA,NA,0
1644828,0,NA,NA,0
1644829,0,NA,NA,0
1644830,0,NA,NA,0
1644831,0,NA,NA,0
1644832,0,NA,NA,0
1647136,0,0,0.86368,-0.044
1647137,0,0,0.60651,-0.11
1647138,0,0,0.86368,-0.044
1647139,0,0,0.86368,-0.044
1647140,0,0,0.77477,-0.066
1647141,0,0,0.6532,-0.099
1647142,-0.029,-0.33,0.57435,-0.121
1647143,0,0,0.73612,-0.077
1647144,0,0,0.60651,-0.11
1647145,-0.077,-0.58,0.47422,-0.154
1647146,-0.185,-1.17,0.40896,-0.176
1647147,-0.26,-1.46,0.476,-0.154
1647148,-0.675,-3.63,0.41085,-0.176
1647149,-0.795,-4.24,0.35131,-0.198
1647150,-0.805,-4.19,0.35131,-0.198
1647151,-0.27,-1.83,0.2956,-0.22
1647152,-0.187,-1.82,0.43741,-0.165
1647153,0,0,0.68871,-0.088
1647154,0,0,0.81864,-0.055
1647155,0,0,0.46383,-0.143
1647156,0,0,0.44016,-0.143
1647157,0,0,0.13664,-0.143
1647158,0,0,0.13664,-0.143
1647159,0,0,0.13664,-0.143
1647160,0,0,0.13664,-0.143
1647161,0,NA,NA,0
1647162,0,NA,NA,0
1647163,0,0,0.13664,-0.143
1647164,0,0,0.18841,-0.22
1647165,0,0,0.02912,-0.275
1647166,0,NA,NA,0
1647167,0,NA,NA,0
1647168,0,0,0.13664,-0.143
1647169,0,0,0.13664,-0.143
1647170,0,0,0.13664,-0.143
1647171,0,NA,NA,0
1647172,0,0,0.02912,-0.275
1647173,0,0,0.13664,-0.143
1647174,0,0,0.13664,-0.143
1647175,0,0,0.72924,-0.066
1647176,0,0,0.1645,-0.209
1647177,0,NA,NA,0
1647178,0,NA,NA,0
1647180,0,NA,NA,0
1647186,0,NA,NA,0
1647187,0,0,0.70024,0.066
1647188,0,0,0.70024,0.066
1647189,0,NA,NA,0
1647190,0,NA,NA,0
1647191,0,0,0.21485,0.121
1647192,0,0,0.21485,0.121
1647193,0,0,0.58989,0.088
1647194,0,NA,NA,0
1647195,0,NA,NA,0
1647196,0,0,0.21485,0.121
1647197,0,0,0.21485,0.121
1647198,0,0,0.21485,0.121
1647199,0,0,0.21485,0.121
1647200,0,0,0.21485,0.121
1647204,0,NA,NA,0
1647205,0,NA,NA,0
1647206,0,NA,NA,0
1647207,0,NA,NA,0
1647208,0,NA,NA,0
1647210,0,NA,NA,0
1647211,0,NA,NA,0
1647212,0,NA,NA,0
1647213,0,NA,NA,0
1647214,0,NA,NA,0
1647215,0,NA,NA,0
1647216,0,NA,NA,0
1647217,0,NA,NA,0
1647218,0,NA,NA,0
1647219,0,NA,NA,0
1647220,0,NA,NA,0
1647221,0,NA,NA,0
1647222,0,NA,NA,0
1647223,0,NA,NA,0
1647224,0,NA,NA,0
1647225,0,NA,NA,0
1647226,0,NA,NA,0
1647227,0,NA,NA,0
1647228,0,NA,NA,0
1647229,0,NA,NA,0
1647230,0,NA,NA,0
1647231,0,NA,NA,0
1647232,0,NA,NA,0
1647233,0,NA,NA,0
1647234,0,NA,NA,0
1647235,0,NA,NA,0
1647242,0,NA,NA,0
1647243,0,NA,NA,0
1649539,0,0,1,-0.011
1649540,0,0,1,-0.011
1649541,0,0,0.86368,-0.044
1649542,0,0,0.73612,-0.077
1649543,0,0,0.91166,-0.033
1649544,-0.14,-1.04,0.40896,-0.176
1649545,0,0,0.82224,-0.055
1649546,0,0,0.6532,-0.099
1649547,0,0,0.6532,-0.099
1649548,-0.462,-2.95,0.34937,-0.198
1649549,-1.093,-5.88,0.29754,-0.22
1649550,-1.278,-5.92,0.24958,-0.242
1649551,-0.909,-4.08,0.37964,-0.187
1649552,-0.999,-5.57,0.35131,-0.198
1649553,-0.287,-1.87,0.34937,-0.198
1649554,-0.255,-2.2,0.2956,-0.22
1649555,-0.03,-0.5,0.50032,-0.143
1649556,0,0,0.52901,-0.132
1649557,0,0,0.86368,-0.044
1649558,0,0,0.46383,-0.143
1649559,0,0,1,-0.011
1649560,0,0,0.18841,-0.22
1649561,0,0,0.18841,-0.22
1649562,0,0,0.13664,-0.143
1649563,0,NA,NA,0
1649564,0,0,0.13664,-0.143
1649565,0,0,0.18841,-0.22
1649566,0,0,0.01105,-0.374
1649567,0,0,0.13664,-0.143
1649568,0,0,0.13664,-0.143
1649569,0,0,0.13664,-0.143
1649570,0,0,0.02912,-0.275
1649571,0,0,0.02912,-0.275
1649572,0,0,0.13664,-0.143
1649573,0,0,0.13664,-0.143
1649574,0,0,0.397,-0.132
1649575,0,0,0.72924,-0.066
1649576,0,0,0.72924,-0.066
1649577,0,0,0.72924,-0.066
1649578,0,0,0.02912,-0.275
1649579,0,NA,NA,0
1649581,0,NA,NA,0
1649582,0,NA,NA,0
1649583,0,NA,NA,0
1649585,0,NA,NA,0
1649586,0,NA,NA,0
1649587,0,NA,NA,0
1649588,0,0,0.70024,0.066
1649589,0,0,0.94481,-0.022
1649590,0,0,0.70024,0.066
1649591,0,NA,NA,0
1649592,0,NA,NA,0
1649593,0,NA,NA,0
1649594,0,0,0.83548,-0.044
1649595,0,0,0.1458,0.187
1649596,0,NA,NA,0
1649597,0,NA,NA,0
1649598,0,0,0.21485,0.121
1649599,0,0,0.06904,0.231
1649600,0,0,0.31683,0.154
