"nie_malla_modi_id","sen_slope","sen_slope_per","p_value","tau"
"1668838",1,1.56,0.44067,0.165
"1668839",2.818,4.95,0.1376,0.308
"1668840",2,3.78,0.35131,0.198
"1668841",1,1.69,0.54196,0.132
"1668842",1,1.64,0.33891,0.198
"1668843",2.667,4.28,0.07499,0.363
"1668844",2.333,3.55,0.26726,0.231
"1668845",-0.889,-1.36,0.91255,-0.033
"1668846",0,0,0.95597,-0.022
"1668847",0,0,0.91193,0.033
"1668848",-3,-4.65,0.39877,-0.176
"1668849",0,0,0.57151,-0.121
"1668850",0,0,0.61152,-0.11
"1668851",0,0,0.65489,-0.099
"1668852",-2.909,-3.37,0.6178,-0.11
"1668853",-2.667,-3.09,0.6178,-0.11
"1668854",-2.667,-3.11,0.50695,-0.143
"1668855",-2.667,-3.07,0.54237,-0.132
"1668856",-1.4,-1.5,0.74106,-0.077
"1668857",0,0,1,0
"1668858",0,0,1,-0.011
"1668859",0,0,1,0
"1668860",0,0,0.82494,-0.055
"1668861",0,0,0.69587,-0.088
"1668862",0,0,0.82423,-0.055
"1668863",0,0,0.77873,0.066
"1668864",-0.889,-1.02,0.46317,-0.154
"1668865",-5.333,-7.82,0.12441,-0.297
"1668866",0,0,0.40804,-0.165
"1668867",-9.083,-13.99,0.1112,-0.308
"1668868",0,0,0.49714,-0.143
"1668869",-0.889,-1.12,0.49896,-0.143
"1668870",-2,-2.43,0.30844,-0.209
"1668871",0,0,0.72383,-0.077
"1668872",0,0,0.14289,-0.275
"1668873",0,0,0.31683,-0.154
"1668874",0,0,1,0.011
"1668875",0,0,0.32106,0.099
"1668876",0,0,1,0.011
"1668877",0,0,1,-0.011
"1668879",0,0,0.32106,-0.099
"1671104",0,0,0.0712,-0.297
"1671105",0,0,0.16518,-0.231
"1671106",0,0,0.07656,-0.264
"1671107",-13.333,-25.33,0.00309,-0.516
"1671108",-14.4,-20.93,0.00147,-0.604
"1671109",-12.571,-19.71,1e-04,-0.758
"1671110",-12.571,-21.41,0.00097,-0.626
"1671111",-13.571,-20.26,0.00073,-0.659
"1671112",-8,-16.16,0.02961,-0.418
"1671113",-9.083,-17.02,0.03962,-0.396
"1671115",2.636,2.95,0.15174,0.297
"1671116",1.143,1.51,0.219,0.253
"1671117",2.143,3.56,0.04561,0.407
"1671118",0.333,0.61,0.58026,0.121
"1671119",0,0,1,-0.011
"1671120",1,1.85,0.47107,0.154
"1671121",1.6,3.06,0.18265,0.275
"1671122",0,0,0.77963,0.066
"1671123",3.083,4.06,0.0474,0.407
"1671124",4,5.05,0.06113,0.385
"1671125",0,0,1,0.011
"1671126",0,0,1,0.011
"1671127",-1.6,-1.81,0.54644,-0.132
"1671128",-4.143,-4.63,0.18756,-0.275
"1671129",-1.6,-1.64,0.44067,-0.165
"1671130",-1.333,-1.46,0.82615,-0.055
"1671131",3,3.91,0.20593,0.264
"1671132",1,1.44,0.58026,0.121
"1671133",0.667,1.03,0.6582,0.099
"1671134",2,3.1,0.24431,0.242
"1671135",1.778,3.3,0.29462,0.22
"1671136",1.333,2.61,0.40369,0.176
"1671137",1.6,3.03,0.2638,0.231
"1671138",0.667,1.32,0.57635,0.121
"1671139",1.6,3.24,0.28918,0.22
"1671140",1.6,3.65,0.10571,0.33
"1671141",2.286,6,0.03009,0.44
"1671142",2,5.25,0.06759,0.374
"1671143",0,0,1,0.011
"1671144",2.909,5.39,0.18444,0.275
"1671145",0.727,1.23,0.31456,0.209
"1671146",0,0,0.95509,0.022
"1671147",0,0,0.82423,0.055
"1671148",1.778,3.33,0.10607,0.33
"1671149",1,1.58,0.29216,0.22
"1671150",1.167,1.59,0.50867,0.143
"1671151",1.167,1.51,0.54523,0.132
"1671152",0.667,1.07,0.78249,0.066
"1671153",0,0,1,-0.011
"1671154",1,2,0.58026,0.121
"1671155",0,0,0.91103,0.033
"1671156",0,0,0.78074,0.066
"1671157",0.636,1.7,0.74004,0.077
"1671158",1.286,3.71,0.47107,0.154
"1671159",1,2.99,0.61635,0.11
"1671160",1,2.71,0.57871,0.121
"1671161",1.5,4.33,0.31756,0.209
"1671162",0.778,2.36,0.5052,0.143
"1671163",0.333,1.07,0.43504,0.165
"1671164",0,0,0.77873,-0.066
"1671165",0,0,1,0.011
"1671166",1.143,3.25,0.26479,0.231
"1671167",1.143,3.25,0.26479,0.231
"1671168",1.167,3.42,0.16181,0.286
"1671169",1.143,3.25,0.26479,0.231
"1671170",0.778,2.36,0.5052,0.143
"1671171",0.778,2.32,0.54237,0.132
"1671172",1.5,4,0.34643,0.198
"1671173",1.778,4.53,0.09746,0.341
"1671174",0,0,0.91229,0.033
"1671175",0.333,0.77,0.6595,0.099
"1671176",2.286,4.33,0.50695,0.143
"1671177",2.778,4.94,0.10788,0.33
"1671178",0.2,0.41,0.6178,0.11
"1671179",2,3.59,0.1679,0.286
"1671180",0.889,1.7,0.47288,0.154
"1671181",0.8,1.42,0.34593,0.198
"1671182",0.333,0.64,0.43504,0.165
"1671183",0,0,0.86723,-0.044
"1671184",0.667,1.29,0.28767,0.22
"1671185",0.8,1.58,0.23548,0.242
"1671186",0.889,1.78,0.2638,0.231
"1671187",0.7,1.31,0.21707,0.253
"1671188",0.7,1.43,0.34593,0.198
"1671189",0.7,1.43,0.34593,0.198
"1671190",-0.143,-0.3,0.69795,-0.088
"1671191",-0.615,-1.29,0.61816,-0.11
"1671192",-0.615,-1.29,0.61816,-0.11
"1671193",0,0,0.91157,-0.033
"1671194",-0.1,-0.21,0.69824,-0.088
"1671195",0,0,0.86804,-0.044
"1671196",0,0,0.91193,-0.033
"1671197",0,0,0.86763,-0.044
"1671198",0.8,1.9,0.61816,0.11
"1671199",0.167,0.39,0.65689,0.099
"1671200",-1,-2.41,0.31506,-0.209
"1671201",-0.615,-1.35,0.54237,-0.132
"1671202",0,0,0.69647,0.088
"1671203",1.778,3.78,0.24335,0.242
"1671204",-0.5,-1.17,0.69941,-0.088
"1671205",1.231,2.9,0.50995,0.143
"1671206",0,0,1,0.011
"1671207",0.727,1.26,0.37134,0.187
"1671208",0.667,1.17,0.46924,0.154
"1671209",0.636,1.14,0.46924,0.154
"1671210",0.667,1.2,0.5052,0.143
"1671211",0.8,1.33,0.25777,0.231
"1671212",0.5,0.98,0.6178,0.11
"1671213",1.6,3.39,0.24237,0.242
"1671214",0.667,1.26,0.53818,0.132
"1671215",0.636,1.16,0.46693,0.154
"1671216",1,1.97,0.14673,0.297
"1671217",0.727,1.35,0.36934,0.187
"1671218",0,0,0.91121,-0.033
"1671219",0.667,1.3,0.57793,0.121
"1671220",1,2,0.29067,0.22
"1671221",1,2,0.29067,0.22
"1671222",0.8,1.69,0.37134,0.187
"1671223",1.778,3.86,0.24189,0.242
"1671224",0.889,1.86,0.36984,0.187
"1671225",1,2.51,0.54401,0.132
"1671226",1.286,3.1,0.29266,0.22
"1671227",1.143,1.88,0.10462,0.33
"1671228",1.143,1.69,0.31656,0.209
"1671229",2.667,3.5,0.02697,0.451
"1671230",2.182,3.2,0.15215,0.297
"1671231",1,1.54,0.5818,0.121
"1671232",1,1.93,0.26578,0.231
"1671233",1.5,2.66,0.09712,0.341
"1671234",2,4.09,0.15215,0.297
"1671235",0.8,1.62,0.57793,0.121
"1671236",0.667,1.21,0.28464,0.22
"1671237",0.167,0.28,0.74004,0.077
"1671238",1.6,2.56,0.18175,0.275
"1671239",1.6,2.71,0.31756,0.209
"1671240",2.667,4.39,0.08695,0.352
"1671241",3.2,5.69,0.15174,0.297
"1671242",3.286,5.67,0.09814,0.341
"1671243",2.182,3.1,0.2041,0.264
"1671244",0.2,0.31,0.50433,0.143
"1671245",1.333,1.94,0.26578,0.231
"1671246",1.333,2.13,0.43834,0.165
"1671247",1.333,2.17,0.40562,0.176
"1671248",0.889,1.44,0.61923,0.11
"1671249",1.4,1.65,0.40754,0.176
"1671250",1.286,1.53,0.66046,0.099
"1671251",1.4,1.74,0.54523,0.132
"1671252",-0.889,-0.99,0.65917,-0.099
"1671253",0,0,0.78162,0.066
"1671254",0,0,0.95597,0.022
"1671255",3.5,4.52,0.16487,0.286
"1671256",-2.5,-3.44,0.70028,-0.088
"1671257",1.6,2.31,0.7827,0.066
"1671258",0.8,1.15,0.74106,0.077
"1671259",-3,-3.73,0.476,-0.154
"1671260",-3,-3.4,0.476,-0.154
"1671261",0.667,0.71,0.86896,0.044
"1671262",0,0,1,0
"1671263",0,0,1,0
"1671264",0,0,0.46126,-0.154
"1671265",0,0,1,0
"1671266",-1,-1.09,0.36682,-0.187
"1671267",0,0,0.53301,-0.132
"1671268",-1.778,-2.3,0.24795,-0.231
"1671269",-5.333,-7.22,0.22586,-0.242
"1671270",-5.333,-7.22,0.22586,-0.242
"1671271",0,0,0.49714,-0.143
"1671272",-5.333,-7.22,0.22586,-0.242
"1671273",0,0,0.68644,-0.088
"1671274",-5.889,-10.2,0.12573,-0.297
"1671275",0,0,0.72924,-0.066
"1671276",0,0,0.3633,0.121
"1671277",0,0,0.3633,0.121
"1671278",0,0,1,-0.011
"1671279",0,NA,NA,0
"1671280",0,NA,NA,0
"1671281",0,0,0.32106,-0.099
"1671282",0,0,0.32106,-0.099
"1673508",-8,-14.62,0.0323,-0.396
"1673509",-9.909,-18.62,0.0323,-0.396
"1673510",-10.9,-21.55,0.02035,-0.429
"1673511",-13.545,-20.93,0.00073,-0.659
"1673512",-11,-19.57,0.00675,-0.516
"1673513",0,0,0.14289,-0.275
"1673514",0,0,0.14289,-0.275
"1673515",0,0,0.14289,-0.275
"1673517",3,4.02,0.50564,0.143
"1673518",4.625,5.25,0.00569,0.56
"1673519",5.333,7.84,0.00112,0.659
"1673520",2.667,4.35,0.0465,0.407
"1673521",1,1.73,0.37332,0.187
"1673522",1.143,2.08,0.43881,0.165
"1673523",1,1.63,0.57871,0.121
"1673524",0.75,1.09,0.54237,0.132
"1673525",3.556,4.48,0.15215,0.297
"1673526",4,5.01,0.08824,0.352
"1673527",0,0,0.95614,-0.022
"1673528",-1,-1.09,0.82615,-0.055
"1673529",-0.333,-0.34,0.95628,-0.022
"1673530",-1.6,-1.71,0.66046,-0.099
"1673531",-0.333,-0.34,1,-0.011
"1673532",-1.333,-1.44,0.54523,-0.132
"1673533",4,5.28,0.06844,0.374
"1673534",2,3.02,0.43881,0.165
"1673535",0.889,1.38,0.6178,0.11
"1673536",2,3.12,0.29216,0.22
"1673537",0,0,0.91193,-0.033
"1673538",-1.4,-2.24,0.26873,-0.231
"1673539",-0.727,-1.26,0.74106,-0.077
"1673540",0,0,0.82423,0.055
"1673541",1.6,3.24,0.28918,0.22
"1673542",0.889,1.93,0.46832,0.154
"1673543",2.667,6.52,0.02635,0.451
"1673544",1.5,3.34,0.37134,0.187
"1673545",1.5,3.34,0.37134,0.187
"1673546",2.667,5.47,0.14882,0.297
"1673547",2.667,5.47,0.14882,0.297
"1673548",2,4.2,0.14882,0.297
"1673549",1.333,2.61,0.40369,0.176
"1673550",1.333,2.61,0.40369,0.176
"1673551",0,0,0.91103,-0.033
"1673552",0,0,0.78162,-0.066
"1673553",0,0,0.86843,-0.044
"1673554",0,0,0.91229,0.033
"1673555",2.667,3.33,0.24431,0.242
"1673556",0,0,0.73585,0.077
"1673557",2.143,4.02,0.40124,0.176
"1673558",0,0,1,-0.011
"1673559",0.667,1.68,0.6178,0.11
"1673560",1.333,4.05,0.32151,0.209
"1673561",1,3.26,0.40754,0.176
"1673562",1.143,3.35,0.29216,0.22
"1673563",0,0,0.69676,0.088
"1673564",0,0,0.69587,0.088
"1673565",0,0,1,0
"1673566",0.333,1.07,0.43504,0.165
"1673567",1.143,3.25,0.26479,0.231
"1673568",1.143,3.25,0.26479,0.231
"1673569",1.143,3.3,0.29018,0.22
"1673570",1.167,3.42,0.16181,0.286
"1673571",1.143,3.25,0.26479,0.231
"1673572",1.143,3.25,0.26479,0.231
"1673573",1.143,3.25,0.26479,0.231
"1673574",1.778,4.53,0.09746,0.341
"1673575",1.5,4,0.34643,0.198
"1673576",0,0,0.91193,0.033
"1673577",0,0,1,0.011
"1673578",0,0,1,0
"1673579",0,0,1,0
"1673580",1,2,0.29216,0.22
"1673581",2,3.71,0.20225,0.264
"1673582",-0.111,-0.25,0.69824,-0.088
"1673583",0,0,0.73901,-0.077
"1673584",0,0,0.86723,-0.044
"1673585",0,0,0.86723,-0.044
"1673586",-0.167,-0.35,0.74004,-0.077
"1673587",0,0,0.86804,0.044
"1673588",0,0,0.95583,0.022
"1673589",0,0,0.78162,-0.066
"1673590",-0.2,-0.46,0.78249,-0.066
"1673591",1.231,2.7,0.24624,0.242
"1673592",1.778,4.01,0.16747,0.286
"1673593",0.333,0.73,0.4061,0.176
"1673594",1.231,2.61,0.26578,0.231
"1673595",0.7,1.38,0.219,0.253
"1673596",0.667,1.35,0.2638,0.231
"1673597",0.636,1.23,0.28968,0.22
"1673598",0.2,0.37,0.3384,0.198
"1673599",0,0,0.61228,0.11
"1673600",0,0,0.77963,0.066
"1673601",0,0,0.73797,-0.077
"1673602",0,0,0.86668,0.044
"1673603",-0.167,-0.31,0.30844,-0.209
"1673604",-0.5,-1,0.5052,-0.143
"1673605",0.889,1.67,0.54237,0.132
"1673606",0.143,0.3,0.53903,0.132
"1673607",1.231,2.7,0.13241,0.308
"1673608",1,1.91,0.10099,0.33
"1673609",0.636,1.16,0.46693,0.154
"1673610",1,1.93,0.31456,0.209
"1673611",1,1.93,0.31456,0.209
"1673612",0.667,1.23,0.46693,0.154
"1673613",0,0,0.73745,0.077
"1673614",1.333,2.17,0.17994,0.275
"1673615",0.778,1.38,0.50695,0.143
"1673616",0,0,0.82315,0.055
"1673617",0.636,1.16,0.46693,0.154
"1673618",0,0,1,0.011
"1673619",0.727,1.35,0.36934,0.187
"1673620",0,0,1,0.011
"1673621",0,0,0.77963,-0.066
"1673622",0.333,0.62,0.53818,0.132
"1673623",0.667,1.29,0.46878,0.154
"1673624",0.889,1.74,0.37134,0.187
"1673625",1.364,2.82,0.11848,0.319
"1673626",1.333,3.01,0.31756,0.209
"1673627",0,0,0.78162,0.066
"1673628",2,3.79,0.29216,0.22
"1673629",1.778,2.98,0.12,0.319
"1673630",1.333,2.03,0.164,0.286
"1673631",2,2.78,0.32151,0.209
"1673632",1,1.44,0.4061,0.176
"1673633",1.6,2.41,0.18265,0.275
"1673634",0,0,0.95597,-0.022
"1673635",0,0,0.91157,0.033
"1673636",0,0,0.95579,0.022
"1673637",0.9,1.8,0.31756,0.209
"1673638",1,1.79,0.18265,0.275
"1673639",1.778,3.4,0.2041,0.264
"1673640",0.8,1.35,0.37134,0.187
"1673641",1.231,2.08,0.14463,0.297
"1673642",1.6,2.68,0.16573,0.286
"1673643",1.6,2.94,0.26873,0.231
"1673644",1.778,3.33,0.22376,0.253
"1673645",0.889,1.45,0.53987,0.132
"1673646",1,1.63,0.29216,0.22
"1673647",-0.167,-0.3,0.53605,-0.132
"1673648",-1,-2.04,0.17994,-0.275
"1673649",0,0,0.82094,0.055
"1673650",0.8,1.25,0.39827,0.176
"1673651",1,1.57,0.50695,0.143
"1673652",0.167,0.24,0.65787,0.099
"1673653",-1,-1.35,0.91255,-0.033
"1673654",-0.8,-1.07,0.78398,-0.066
"1673655",0,0,1,0.011
"1673656",0,0,0.95551,0.022
"1673657",-0.9,-1.43,0.57871,-0.121
"1673658",0,0,0.73745,0.077
"1673659",-2,-3.49,0.10932,-0.33
"1673660",1.143,1.68,0.29117,0.22
"1673661",-0.333,-0.42,0.73978,-0.077
"1673662",-2.667,-3.09,0.44021,-0.165
"1673663",-1.167,-1.31,0.74181,-0.077
"1673664",-3,-3.64,0.61923,-0.11
"1673665",0,0,0.95597,-0.022
"1673666",0,0,0.73745,0.077
"1673667",0,0,1,0
"1673668",0,0,0.61303,-0.11
"1673669",0,0,0.46126,-0.154
"1673670",0,0,0.49714,-0.143
"1673671",0,0,0.15952,-0.264
"1673672",-9.083,-13.99,0.1112,-0.308
"1673673",0,0,0.49714,-0.143
"1673674",-5.333,-7.22,0.22586,-0.242
"1673675",0,0,0.35694,-0.187
"1673676",0,0,0.3891,-0.176
"1673677",0,0,0.22211,0.231
"1673678",0,0,0.71613,-0.055
"1673679",0,0,0.32106,-0.099
"1673680",0,0,0.53669,-0.099
"1673681",0,0,0.53669,-0.099
"1673682",0,NA,NA,0
"1673683",0,NA,NA,0
"1673684",0,0,1,0.011
"1673685",0,0,0.32106,-0.099
"1675910",0,0,0.0334,-0.374
"1675911",-9.083,-17.44,0.02797,-0.407
"1675912",-5,-8.27,0.11244,-0.308
"1675913",-5.25,-8.9,0.1223,-0.308
"1675914",-11,-18.87,0.02186,-0.44
"1675915",0,0,0.14289,-0.275
"1675916",0,0,0.90873,-0.033
"1675917",2.2,3.32,0.43168,0.165
"1675919",3.625,5.42,0.33891,0.198
"1675920",3.9,4.65,0.12418,0.319
"1675921",4.5,5.98,0.03693,0.429
"1675922",3,4.1,0.06844,0.374
"1675923",3.2,4.52,0.13601,0.308
"1675924",2.667,3.95,0.09575,0.341
"1675925",2.667,4.06,0.22186,0.253
"1675926",3.2,4.44,0.07679,0.363
"1675927",4,5.01,0.12304,0.319
"1675928",4,5.01,0.12304,0.319
"1675929",2.667,3.26,0.27067,0.231
"1675930",2.667,3.35,0.27212,0.231
"1675931",2.667,3.33,0.18578,0.275
"1675932",2.4,3.31,0.07499,0.363
"1675933",2.6,3.42,0.13601,0.308
"1675934",1.333,1.54,0.74181,0.077
"1675935",0,0,0.86763,0.044
"1675936",2.667,3.71,0.14799,0.297
"1675937",3,4.2,0.14799,0.297
"1675938",2,3.07,0.37626,0.187
"1675939",0,0,0.86843,-0.044
"1675940",-1.4,-1.97,0.50867,-0.143
"1675941",-1.4,-2,0.47288,-0.154
"1675942",0,0,0.95579,0.022
"1675943",1.6,3.24,0.28918,0.22
"1675944",0.889,1.93,0.46832,0.154
"1675945",2.143,5.09,0.06479,0.374
"1675946",2.143,5.09,0.06479,0.374
"1675947",2.143,5.09,0.06479,0.374
"1675948",1.667,4.25,0.08278,0.352
"1675949",1.667,4.25,0.08278,0.352
"1675950",2.143,5.09,0.06479,0.374
"1675951",1.333,2.97,0.18084,0.275
"1675952",0,0,0.73639,0.077
"1675953",0,0,0.9556,-0.022
"1675954",0,0,0.95579,-0.022
"1675955",1,1.36,0.61923,0.11
"1675956",3,3.72,0.10968,0.33
"1675957",4,5.53,0.15049,0.297
"1675958",1.6,2.76,0.34593,0.198
"1675959",1.5,2.9,0.58026,0.121
"1675960",0.778,1.71,0.4697,0.154
"1675961",2,5.5,0.13601,0.308
"1675962",1.143,3.66,0.29216,0.22
"1675963",1,2.99,0.22186,0.253
"1675964",0.5,1.66,0.4032,0.176
"1675965",0.5,1.66,0.4032,0.176
"1675966",0.143,0.48,0.53818,0.132
"1675967",0,0,0.69647,0.088
"1675968",1.143,3.3,0.31756,0.209
"1675969",0.333,1.09,0.54071,0.132
"1675970",0.333,1.09,0.54071,0.132
"1675971",0.333,1.11,0.57871,0.121
"1675972",1.333,3.67,0.02232,0.462
"1675973",1.143,3.25,0.26479,0.231
"1675974",1.143,3.25,0.26479,0.231
"1675975",1.4,3.91,0.21996,0.253
"1675976",1.778,4.53,0.09746,0.341
"1675977",1.5,4,0.34643,0.198
"1675978",1.5,3.94,0.34643,0.198
"1675979",0,0,0.78184,0.066
"1675980",0,0,0.86857,-0.044
"1675981",0,0,0.95583,-0.022
"1675982",0,0,0.95583,0.022
"1675983",0,0,0.95583,0.022
"1675984",0,0,0.91193,-0.033
"1675985",-0.167,-0.38,0.6582,-0.099
"1675986",0,0,0.95583,0.022
"1675987",0,0,0.91193,-0.033
"1675988",0,0,0.91193,-0.033
"1675989",0,0,0.91193,-0.033
"1675990",0,0,0.91193,-0.033
"1675991",-0.889,-1.98,0.47107,-0.154
"1675992",-0.889,-1.93,0.6178,-0.11
"1675993",0,0,1,-0.011
"1675994",0,0,1,0.011
"1675995",0,0,0.86857,0.044
"1675996",0.2,0.44,0.6582,0.099
"1675997",1.6,3.23,0.22091,0.253
"1675998",-0.111,-0.22,0.69795,-0.088
"1675999",-1,-2.09,0.43881,-0.165
"1676000",-0.143,-0.29,0.6178,-0.11
"1676001",-0.143,-0.29,0.6178,-0.11
"1676002",0,0,0.61228,0.11
"1676003",0.8,1.51,0.31456,0.209
"1676004",0,0,0.61228,0.11
"1676005",0,0,0.61228,0.11
"1676006",0,0,0.65217,0.099
"1676007",0,0,0.65217,0.099
"1676008",1,2.07,0.34494,0.198
"1676009",0.727,1.44,0.37431,0.187
"1676010",1.6,3.27,0.18444,0.275
"1676011",1.6,3.23,0.24431,0.242
"1676012",0,0,1,-0.011
"1676013",1,1.93,0.31456,0.209
"1676014",1.231,2.08,0.21707,0.253
"1676015",0,0,1,0
"1676016",0.667,1.03,0.53987,0.132
"1676017",0.889,1.41,0.43599,0.165
"1676018",0,0,0.69647,0.088
"1676019",0,0,0.91121,-0.033
"1676020",-0.143,-0.29,0.61635,-0.11
"1676021",-0.167,-0.33,0.43409,-0.165
"1676022",0,0,0.73797,-0.077
"1676023",0,0,0.77963,-0.066
"1676024",0,0,0.61152,-0.11
"1676025",1.231,2.08,0.23993,0.242
"1676026",1.333,2.3,0.21707,0.253
"1676027",1.333,2.3,0.21707,0.253
"1676028",1.846,3.32,0.06368,0.374
"1676029",0.333,0.59,0.40417,0.176
"1676030",0,0,1,0.011
"1676031",0.727,1.15,0.43409,0.165
"1676032",1.333,2.02,0.14882,0.297
"1676033",2.286,3.23,0.18444,0.275
"1676034",1.333,1.97,0.26677,0.231
"1676035",0.889,1.44,0.37431,0.187
"1676036",0,0,0.57475,0.121
"1676037",1,2.09,0.05748,0.385
"1676038",0.667,1.68,0.46878,0.154
"1676039",1.6,3.56,0.06759,0.374
"1676040",1.6,3.16,0.01969,0.473
"1676041",2,3.75,0.05232,0.396
"1676042",2.909,5.45,0.00793,0.527
"1676043",2.909,5.76,0.01969,0.473
"1676044",1.8,3.37,0.07379,0.363
"1676045",1.167,1.96,0.14631,0.297
"1676046",0,0,0.90873,0.033
"1676047",0.2,0.34,0.69736,0.088
"1676048",0.636,1.27,0.69736,0.088
"1676049",-0.143,-0.33,0.46459,-0.154
"1676050",0,0,0.64654,-0.099
"1676051",0,0,0.59546,0.11
"1676052",0.111,0.21,0.50122,0.143
"1676053",0,0,0.73004,0.077
"1676054",0,0,0.61152,0.11
"1676055",0,0,1,-0.011
"1676056",0,0,0.95614,0.022
"1676057",0.333,0.49,0.61923,0.11
"1676058",0.333,0.49,0.61923,0.11
"1676059",-0.889,-1.36,0.37431,-0.187
"1676060",0,0,0.9556,0.022
"1676061",0,0,0.36063,-0.187
"1676062",0,0,0.95597,0.022
"1676063",0.727,1.05,0.6582,0.099
"1676064",0,0,0.78162,0.066
"1676065",1.625,1.82,0.29609,0.22
"1676066",0,0,0.8679,-0.044
"1676067",0,0,0.91028,-0.033
"1676068",0,0,0.86324,-0.044
"1676069",-1,-1.22,0.36323,-0.187
"1676070",0,0,0.46126,-0.154
"1676071",0,0,0.17764,-0.253
"1676072",0,0,0.31591,-0.198
"1676073",-9.083,-13.99,0.1112,-0.308
"1676074",-5.333,-7.22,0.22586,-0.242
"1676075",-1.778,-2.15,0.33219,-0.198
"1676076",-1.778,-2.15,0.33219,-0.198
"1676077",-5.333,-7.22,0.22586,-0.242
"1676078",-9.083,-13.99,0.1112,-0.308
"1676079",0,0,0.83548,-0.044
"1676080",0,0,0.2481,-0.176
"1676081",0,0,0.46706,-0.099
"1676082",0,0,0.397,-0.132
"1676083",0,0,0.397,-0.132
"1676084",0,0,0.80408,-0.033
"1676085",0,0,0.32106,0.099
"1676086",0,0,1,0.011
"1676087",0,0,1,0.011
"1676088",0,0,0.93862,-0.022
"1678314",-5,-8.27,0.11244,-0.308
"1678315",-11,-19.06,0.02186,-0.44
"1678316",-9.083,-17.02,0.03962,-0.396
"1678317",-9.083,-17.02,0.03962,-0.396
"1678318",0,0,0.61265,-0.11
"1678319",0.333,0.5,0.69736,0.088
"1678322",3.9,4.92,0.27212,0.231
"1678323",1.333,1.7,0.44021,0.165
"1678324",2.4,3.14,0.3479,0.198
"1678325",4.417,5.59,0.09848,0.341
"1678326",3.5,4.71,0.18444,0.275
"1678327",3.75,5.21,0.15049,0.297
"1678328",3.5,4.71,0.12153,0.319
"1678329",2.2,2.89,0.18444,0.275
"1678330",2.75,3.62,0.10932,0.33
"1678331",4,5.74,0.04188,0.418
"1678332",0.167,0.26,0.50256,0.143
"1678333",0,0,0.56649,0.121
"1678334",1.333,2.32,0.34295,0.198
"1678335",1.143,1.99,0.43599,0.165
"1678336",1.231,1.82,0.19993,0.264
"1678337",4.091,5.4,0.13601,0.308
"1678338",4,5.57,0.34985,0.198
"1678339",2,2.94,0.40754,0.176
"1678340",2.6,3.7,0.22376,0.253
"1678341",1,1.54,0.40562,0.176
"1678342",0,0,0.86843,-0.044
"1678343",0.727,1.17,0.58026,0.121
"1678344",2.667,4.53,0.3479,0.198
"1678345",0,0,1,0.011
"1678346",0,0,0.8679,-0.044
"1678347",2.4,4.98,0.219,0.253
"1678348",2.143,5.09,0.06479,0.374
"1678349",1.846,4.45,0.07559,0.363
"1678350",1.286,3.43,0.26479,0.231
"1678351",1.667,4.25,0.08278,0.352
"1678352",1.667,4.25,0.08278,0.352
"1678353",0,0,0.69405,0.088
"1678354",1.143,2.26,0.29216,0.22
"1678355",0,0,0.95579,0.022
"1678356",0,0,0.91103,0.033
"1678357",1.333,2.15,0.26873,0.231
"1678358",1,1.47,0.5818,0.121
"1678359",1.6,2.15,0.3782,0.187
"1678360",0.889,1.34,0.33737,0.198
"1678361",0,0,0.69617,0.088
"1678362",-0.111,-0.26,0.61598,-0.11
"1678363",0,0,0.86723,-0.044
"1678364",1.231,3.55,0.18175,0.275
"1678365",1.143,3.25,0.26479,0.231
"1678366",1.4,3.91,0.21996,0.253
"1678367",1.167,3.48,0.17994,0.275
"1678368",0,0,0.65556,0.099
"1678369",0.8,2.35,0.34445,0.198
"1678370",1,2.67,0.37626,0.187
"1678371",0.333,1.01,0.6582,0.099
"1678372",0.5,1.6,0.4697,0.154
"1678373",0.333,1.11,0.57871,0.121
"1678374",0,0,0.73901,0.077
"1678375",0,0,0.69706,0.088
"1678376",0,0,0.86668,0.044
"1678377",0.727,1.8,0.31756,0.209
"1678378",1.6,4.02,0.09746,0.341
"1678379",1.4,3.68,0.34643,0.198
"1678380",1.4,3.62,0.34643,0.198
"1678381",1.5,3.94,0.34643,0.198
"1678382",0,0,0.95597,0.022
"1678383",-1.286,-3.14,0.3479,-0.198
"1678384",-0.167,-0.4,0.82563,-0.055
"1678385",-0.889,-2.08,0.74106,-0.077
"1678386",0,0,0.82494,-0.055
"1678387",0,0,0.91193,-0.033
"1678388",-0.778,-1.85,0.47152,-0.154
"1678389",-0.778,-1.85,0.47152,-0.154
"1678390",0,0,0.91193,-0.033
"1678391",0,0,0.78162,0.066
"1678392",-0.889,-2.11,0.34643,-0.198
"1678393",-0.167,-0.39,0.69795,-0.088
"1678394",-1.143,-2.58,0.29117,-0.22
"1678395",-1.143,-2.51,0.2414,-0.242
"1678396",-1,-2.23,0.4032,-0.176
"1678397",0,0,0.69647,-0.088
"1678398",0,0,0.95583,-0.022
"1678399",0,0,1,0.011
"1678400",0,0,0.78096,-0.066
"1678401",-0.143,-0.31,0.7827,-0.066
"1678402",-0.727,-1.42,0.37431,-0.187
"1678403",0,0,0.82494,-0.055
"1678404",1,1.91,0.31456,0.209
"1678405",0.8,1.51,0.31456,0.209
"1678406",0,0,0.82243,0.055
"1678407",0.333,0.62,0.57714,0.121
"1678408",0.7,1.34,0.40369,0.176
"1678409",0.667,1.32,0.5052,0.143
"1678410",0,0,0.78162,-0.066
